year,municipality_nis_code,Gemiddeld_inkomen_per_aangifte,Mediaan_inkomen_per_aangifte,Gemiddeld_inkomen_per_inwoner,Interkwartiel_verschil,Interkwartiele_coefficient,Interkwartiele_assymmetrie,Welvaartsindex
2012,20002,34999,24252,19128,29168,120,28,115
2012,21000,26463,18526,13312,19193,104,32,80
2012,21001,22180,17244,11261,15478,90,32,68
2012,21002,34706,23543,17696,27324,116,26,106
2012,21003,28188,20566,15046,21454,104,31,90
2012,21004,24166,17080,11864,17198,101,36,71
2012,21005,27021,19423,13610,20892,108,28,82
2012,21006,26074,20096,13191,19391,96,28,79
2012,21007,25703,18555,13746,18586,100,32,83
2012,21008,26640,19900,15005,18906,95,28,90
2012,21009,28370,18161,14513,21434,118,33,87
2012,21010,26099,19977,14371,19485,98,29,86
2012,21011,23914,18069,12195,16999,94,32,73
2012,21012,21299,16568,9844,15066,91,34,59
2012,21013,21797,16028,11488,15660,98,34,69
2012,21014,18254,14579,8242,13527,93,24,49
2012,21015,23241,17159,10907,16916,99,33,66
2012,21016,35116,21523,18707,25629,119,31,112
2012,21017,34123,22624,19131,26902,119,29,115
2012,21018,32624,22858,16403,25785,113,26,99
2012,21019,39928,24822,18850,31360,126,28,113
2012,23000,35960,25846,19481,28456,110,29,117
2012,23002,34152,25120,18848,26798,107,25,113
2012,23003,37595,26362,20046,30413,115,30,120
2012,23009,33688,24710,18006,28192,114,29,108
2012,23016,36677,26114,20590,29874,114,28,124
2012,23023,35056,27127,19393,28949,107,28,116
2012,23024,35906,26207,20126,28930,110,33,121
2012,23025,36709,26313,20372,28079,107,28,122
2012,23027,31348,24566,17996,23119,94,25,108
2012,23032,34995,26256,19375,29278,112,28,116
2012,23033,40062,26199,20421,33198,127,33,123
2012,23038,38545,27676,21295,32961,119,32,128
2012,23039,35096,26517,20096,26694,101,28,121
2012,23044,31546,24670,17768,23384,95,25,107
2012,23045,34852,26259,19735,27463,105,28,119
2012,23047,30535,24261,16028,22758,94,21,96
2012,23050,39581,27166,21995,33296,123,33,132
2012,23052,35402,26058,19993,27329,105,29,120
2012,23060,36120,27001,19939,29417,109,31,120
2012,23062,42396,27335,20971,35368,129,31,126
2012,23064,37720,26240,20323,34230,130,37,122
2012,23077,31353,23930,17277,24379,102,26,104
2012,23081,38055,27879,20741,30515,109,31,125
2012,23086,35795,26504,20258,29411,111,30,122
2012,23088,31028,24149,16519,24153,100,24,99
2012,23094,34859,25503,17804,27556,108,26,107
2012,23096,39954,28829,21905,34421,119,32,132
2012,23097,35446,25934,19399,28880,111,30,117
2012,23098,28222,22067,16079,20995,95,21,97
2012,23099,44879,27772,19745,37661,136,29,119
2012,23100,36447,25127,20312,30617,122,26,122
2012,23101,43523,26366,21868,35699,135,36,131
2012,23102,37068,24959,20414,28493,114,27,123
2012,23103,43572,26945,20800,37183,138,29,125
2012,23104,37309,27327,20829,29999,110,26,125
2012,23105,36709,27482,19533,29609,108,29,117
2012,24000,35695,25860,19833,28351,110,28,119
2012,24001,31839,24980,18823,23563,94,23,113
2012,24007,34730,26872,19275,27601,103,27,116
2012,24008,32018,24356,17914,26518,109,31,108
2012,24009,40523,28257,21388,34491,122,33,128
2012,24011,43636,29192,23033,36958,127,32,138
2012,24014,38766,27433,21250,32024,117,32,128
2012,24016,39291,29240,20635,34326,117,29,124
2012,24020,31783,24360,18347,23703,97,22,110
2012,24028,30004,23896,16787,22499,94,23,101
2012,24033,36325,26510,20031,30010,113,31,120
2012,24038,40790,28545,22230,35411,124,32,134
2012,24041,37146,27848,20488,30776,111,24,123
2012,24043,39399,28306,20939,34417,122,32,126
2012,24045,38308,26506,20641,32807,124,32,124
2012,24048,44035,27748,23753,36793,133,35,143
2012,24054,32203,24614,17834,24853,101,31,107
2012,24055,38941,27418,20897,32240,118,33,126
2012,24059,32742,25628,18417,25670,100,27,111
2012,24062,34072,24881,19302,27223,109,23,116
2012,24066,41614,28512,22392,36090,127,34,134
2012,24086,44451,29978,23486,38953,130,32,141
2012,24094,37996,27279,20682,31762,116,31,124
2012,24104,42955,27550,20218,34792,126,32,121
2012,24107,30969,23682,18248,22828,96,25,110
2012,24109,34670,25301,19601,27377,108,27,118
2012,24130,31457,24395,18092,24109,99,26,109
2012,24133,33061,25938,18548,26220,101,28,111
2012,24134,31448,24930,18179,22633,91,24,109
2012,24135,34662,25291,19465,27730,110,32,117
2012,24137,35146,27093,19072,30945,114,29,115
2012,25000,34999,24252,19128,29168,120,28,115
2012,25005,37325,26401,19896,33324,126,30,119
2012,25014,35014,24819,19659,29289,118,26,118
2012,25015,33908,24802,18924,28249,114,30,114
2012,25018,39589,25706,20939,36146,141,31,126
2012,25023,34667,24383,18446,31267,128,31,111
2012,25031,34889,24349,19049,29509,121,31,114
2012,25037,36848,24647,20178,30917,125,30,121
2012,25043,36531,24910,19671,32121,129,30,118
2012,25044,33850,24624,18749,29055,118,32,113
2012,25048,32344,22537,18149,26348,117,31,109
2012,25050,38554,24622,20376,32809,133,33,122
2012,25068,36042,25465,19628,31559,124,30,118
2012,25072,31930,23414,18954,24724,106,23,114
2012,25084,34838,24812,18934,28878,116,28,114
2012,25091,39574,25154,21237,32534,129,30,128
2012,25105,28072,22361,15482,21205,95,22,93
2012,25107,34917,25517,18736,31157,122,30,113
2012,25110,39915,25267,20539,33130,131,29,123
2012,25112,33134,23415,18860,27257,116,28,113
2012,25117,36521,26212,18795,34318,131,30,113
2012,25118,31621,24553,17624,26738,109,28,106
2012,25119,44838,25620,22890,36352,142,32,137
2012,25120,32986,24713,17852,28242,114,29,107
2012,25121,32820,22750,17827,29134,128,28,107
2012,25122,34798,25999,17986,30892,119,28,108
2012,25123,31158,23446,16956,25217,108,28,102
2012,25124,38007,26577,20089,34117,128,32,121
2012,30000,29953,23076,17192,22492,97,26,103
2012,31000,31816,23678,18650,24565,104,28,112
2012,31003,31209,23903,17530,25186,105,29,105
2012,31004,25848,20199,16596,17892,89,27,100
2012,31005,30983,23843,18442,24055,101,25,111
2012,31006,31874,23965,17847,26512,111,30,107
2012,31012,35104,26011,19058,29840,115,30,114
2012,31022,32927,25491,18101,26861,105,26,109
2012,31033,30241,23596,17270,23804,101,30,104
2012,31040,32506,25685,17436,26581,103,26,105
2012,31042,33136,24865,18335,28489,115,28,110
2012,31043,36892,22677,23203,25210,111,33,139
2012,32000,27632,22392,15407,20896,93,26,93
2012,32003,27321,21947,15445,20840,95,27,93
2012,32006,27460,22831,15004,20850,91,21,90
2012,32010,27895,22799,15713,20256,89,26,94
2012,32011,28263,22679,15711,21349,94,29,94
2012,32030,26677,20700,14508,21020,102,30,87
2012,33000,27836,22287,15604,20539,92,24,94
2012,33011,28151,22181,16395,20860,94,24,98
2012,33016,24069,20846,12894,15524,74,20,77
2012,33021,27425,21877,15205,20888,95,26,91
2012,33029,27850,22974,15404,19652,86,22,93
2012,33037,29093,23601,15766,21759,92,24,95
2012,33039,26665,21130,14856,18613,88,23,89
2012,33040,27916,22355,15086,21114,94,26,91
2012,33041,26027,21444,14168,19730,92,20,85
2012,34000,30280,23528,17042,22727,97,25,102
2012,34002,32569,25541,17634,25974,102,25,106
2012,34003,29302,23814,16670,21314,90,20,100
2012,34009,31218,24579,17194,24377,99,27,103
2012,34013,29921,24168,16822,22399,93,25,101
2012,34022,30290,22370,17445,22189,99,26,105
2012,34023,30034,23681,16614,23219,98,29,100
2012,34025,30701,24899,17049,24886,100,24,102
2012,34027,27306,21921,15506,18669,85,22,93
2012,34040,31062,24342,17432,24338,100,25,105
2012,34041,30438,24020,16999,23543,98,28,102
2012,34042,32202,24859,17653,24269,98,29,106
2012,34043,28448,21244,15629,20436,96,30,94
2012,35000,27984,21820,16868,20378,93,25,101
2012,35002,30282,23810,17339,23785,100,26,104
2012,35005,30130,23709,16566,23841,101,28,99
2012,35006,29007,23523,15925,21454,91,25,96
2012,35011,26929,21296,16514,18925,89,26,99
2012,35013,26623,20744,16733,18847,91,25,100
2012,35014,29815,23733,16790,22502,95,28,101
2012,35029,30407,22154,18918,21917,99,30,114
2012,36000,29807,23471,16640,22893,98,26,100
2012,36006,30568,23956,16578,24937,104,28,100
2012,36007,29352,23270,16380,22356,96,27,98
2012,36008,29818,23913,16808,22299,93,23,101
2012,36010,29816,23939,16162,23030,96,26,97
2012,36011,30888,24794,16816,25224,102,27,101
2012,36012,28488,22515,15792,21072,94,28,95
2012,36015,30142,23379,17047,23168,99,26,102
2012,36019,28176,22474,15461,21651,96,27,93
2012,37000,29807,23559,16423,23127,98,25,99
2012,37002,30700,24261,16660,25210,104,26,100
2012,37007,28621,23013,15942,21780,95,25,96
2012,37010,29741,23718,16176,23365,99,29,97
2012,37011,29547,23363,16048,22999,98,24,96
2012,37012,29335,23213,16346,22853,98,24,98
2012,37015,30076,23385,17059,22493,96,24,102
2012,37017,30325,24004,16262,24293,101,28,98
2012,37018,30158,23840,16196,24122,101,26,97
2012,37020,29341,23244,16434,22575,97,26,99
2012,38000,30897,22178,18760,22242,100,27,113
2012,38002,26284,21322,14269,19234,90,22,86
2012,38008,27237,20518,16863,19349,94,29,101
2012,38014,36915,24145,22685,25923,107,28,136
2012,38016,27472,21091,17253,19221,91,27,104
2012,38025,27786,22088,16352,22167,100,25,98
2012,40000,31744,24426,18030,24368,100,24,108
2012,41000,31996,24860,18386,24441,98,24,110
2012,41002,31126,24039,18194,23426,97,23,109
2012,41011,32012,25561,17983,24723,97,24,108
2012,41018,30410,23850,17229,23211,97,26,103
2012,41024,33101,26055,19012,25118,96,25,114
2012,41027,33405,26009,18843,26830,103,27,113
2012,41034,32886,25546,18616,25584,100,26,112
2012,41048,31189,24323,17857,23298,96,22,107
2012,41063,33294,25880,18464,26624,103,26,111
2012,41081,33422,25915,19497,26817,103,27,117
2012,41082,34289,25957,19872,25987,100,26,119
2012,42000,31553,24445,17922,23594,97,25,108
2012,42003,31922,24540,18013,24310,99,25,108
2012,42004,34725,26232,19280,27240,104,29,116
2012,42006,30983,24186,18048,23128,96,25,108
2012,42008,29762,23160,16604,20750,90,25,100
2012,42010,33824,25337,19357,26279,104,26,116
2012,42011,31604,24800,17846,23946,97,24,107
2012,42023,35564,25383,19578,28143,111,27,118
2012,42025,30821,23836,18059,22734,95,24,108
2012,42026,32249,25749,18561,25353,98,23,111
2012,42028,29504,23781,16062,21622,91,21,96
2012,43000,29757,23666,17074,22674,96,23,103
2012,43002,30977,24608,17642,24498,100,25,106
2012,43005,28638,22823,16886,20683,91,20,101
2012,43007,33263,24786,18615,25081,101,25,112
2012,43010,29576,23580,16734,22532,96,23,100
2012,43014,29885,23325,17014,24023,103,27,102
2012,43018,28807,23674,16624,21773,92,22,100
2012,44000,32085,24327,18339,25026,103,23,110
2012,44001,34254,25921,18928,27726,107,27,114
2012,44011,32298,25025,18274,26255,105,25,110
2012,44012,43281,30645,23611,39558,129,32,142
2012,44013,36819,26314,20890,28160,107,28,125
2012,44019,32797,26047,18438,25870,99,26,111
2012,44020,35279,26790,19610,28375,106,28,118
2012,44021,29252,22528,17189,22034,98,20,103
2012,44029,30272,23933,16946,22700,95,23,102
2012,44034,35871,26969,19584,30336,112,27,118
2012,44036,37140,27002,20495,29424,109,27,123
2012,44040,34549,26628,19558,28568,107,23,117
2012,44043,36608,26931,20509,30390,113,28,123
2012,44045,33311,25984,18031,27238,105,27,108
2012,44048,33983,25086,19322,28822,115,30,116
2012,44049,33974,25384,18367,29488,116,31,110
2012,44052,35082,26867,19360,29819,111,28,116
2012,44064,46070,28514,25375,40864,143,35,152
2012,44072,30249,24334,17590,23068,95,22,106
2012,44073,31839,25517,17702,25423,100,26,106
2012,44080,31773,24308,17980,23928,98,26,108
2012,44081,31710,24991,17529,24651,99,24,105
2012,45000,31482,24330,17601,24301,100,24,106
2012,45017,33398,24846,18358,27318,110,28,110
2012,45035,32022,24902,18442,24434,98,21,111
2012,45041,26360,21062,14311,18149,86,20,86
2012,45057,33485,25854,18371,25044,97,24,110
2012,45059,31335,24787,18147,24253,98,25,109
2012,45060,32107,24807,17797,24391,98,20,107
2012,45061,35697,26420,19512,31232,118,30,117
2012,45062,33220,25773,18429,28518,111,27,111
2012,45063,33024,26363,18107,27709,105,27,109
2012,45064,33310,24872,18900,27604,111,26,114
2012,45065,34958,26513,19117,28356,107,28,115
2012,46000,31654,24420,17560,23901,98,24,105
2012,46003,33730,25793,18856,26174,101,28,113
2012,46013,32630,24625,18015,24861,101,33,108
2012,46014,31386,24673,17088,23833,97,21,103
2012,46020,33143,25603,17955,26702,104,26,108
2012,46021,29794,23053,16792,21614,94,23,101
2012,46024,31733,24735,17534,24000,97,26,105
2012,46025,31868,24104,17559,23566,98,26,105
2012,50000,26136,20095,14642,18918,94,28,88
2012,51000,28589,22331,15994,22048,99,24,96
2012,51004,29221,22705,16691,22978,101,23,100
2012,51008,27476,21584,15358,20154,93,24,92
2012,51009,25471,19797,14327,18205,92,29,86
2012,51012,28879,22958,15210,22387,98,26,91
2012,51014,29762,23801,15941,24369,102,26,96
2012,51017,29410,22923,16532,22784,99,23,99
2012,51019,29347,22768,16908,23253,102,23,102
2012,51065,30173,23329,16469,22880,98,25,99
2012,52000,24716,19161,13760,17064,89,29,83
2012,52010,24501,19266,14105,16994,88,30,85
2012,52011,22630,17875,12497,15050,84,33,75
2012,52012,22866,18439,12746,15295,83,29,77
2012,52015,25090,20052,14088,17554,88,25,85
2012,52018,21446,17671,11174,13495,76,31,67
2012,52021,25877,20034,14714,18688,93,28,88
2012,52022,25037,19395,14299,16953,87,28,86
2012,52025,33982,24625,19367,26626,108,28,116
2012,52043,24668,19418,13759,17750,91,29,83
2012,52048,33149,25175,19341,25375,101,23,116
2012,52055,31111,23989,17204,25324,106,28,103
2012,52063,31611,22379,17465,24831,111,30,105
2012,52074,26425,20805,14487,18839,91,24,87
2012,52075,32836,23864,18616,25956,109,28,112
2012,53000,25700,19560,14541,18588,95,31,87
2012,53014,22662,17827,13094,15504,87,36,79
2012,53020,24001,18272,13834,16538,91,37,83
2012,53028,24980,19596,14220,17902,91,30,85
2012,53039,25492,19310,14196,18571,96,35,85
2012,53044,36103,26878,18149,31618,118,28,109
2012,53046,30994,23484,16644,24326,104,26,100
2012,53053,26160,19661,14764,19472,99,31,89
2012,53065,22851,17788,13012,15234,86,37,78
2012,53068,23855,18881,13907,16410,87,30,84
2012,53070,27035,20910,15845,19801,95,25,95
2012,53082,22145,17305,12328,14671,85,39,74
2012,53083,29046,22496,16589,22093,98,21,100
2012,53084,30549,23019,17174,25255,110,30,103
2012,54000,24998,20095,13813,17626,88,23,83
2012,54007,25260,20083,13908,17783,89,25,84
2012,54010,24187,20121,13517,16948,84,19,81
2012,55000,27753,21051,15376,20804,99,27,92
2012,55004,30748,23205,16961,25207,109,26,102
2012,55010,32356,23821,17780,25035,105,28,107
2012,55022,24403,19058,13640,17046,89,30,82
2012,55023,27101,21513,15450,20557,96,24,93
2012,55035,30717,22941,17081,24017,105,26,103
2012,55039,35385,25933,18736,30788,119,31,113
2012,55040,29723,22399,16065,23225,104,26,96
2012,55050,29683,22775,16369,22216,98,25,98
2012,56000,26983,20511,15305,19795,97,29,92
2012,56001,24884,19502,14150,17324,89,30,85
2012,56005,27191,20417,14943,20990,103,33,90
2012,56011,25570,19579,14851,17597,90,31,89
2012,56016,24402,18849,13928,17688,94,32,84
2012,56022,24666,19722,13753,17786,90,26,83
2012,56029,24193,19072,13667,17114,90,29,82
2012,56044,30682,23593,17153,24252,103,27,103
2012,56049,26734,20630,14458,20594,100,29,87
2012,56051,23042,17807,12709,15539,87,35,76
2012,56078,30457,22942,17343,23702,103,26,104
2012,56085,29218,21798,15975,22796,105,29,96
2012,56086,34558,25548,19544,28805,113,29,117
2012,56087,25132,19507,14451,17914,92,31,87
2012,56088,26196,20650,14682,19696,95,26,88
2012,57000,27257,21008,15423,20448,97,26,93
2012,57003,25284,20897,14300,17991,86,20,86
2012,57018,28602,22759,15568,22787,100,23,93
2012,57027,28177,21206,15321,20323,96,27,92
2012,57062,27719,21455,15248,22106,103,30,92
2012,57064,25421,19908,14096,18563,93,27,85
2012,57072,27957,22349,15515,20781,93,24,93
2012,57081,27447,20722,15869,20653,100,28,95
2012,57093,27155,21480,14897,20585,96,25,89
2012,57094,27439,21491,15695,20746,97,25,94
2012,57095,29912,24062,15918,24555,102,25,96
2012,60000,27505,21022,15546,20899,99,26,93
2012,61000,29827,22552,16689,23991,106,26,100
2012,61003,27384,21533,15523,20372,95,22,93
2012,61010,35046,25914,18548,30931,119,31,111
2012,61012,31718,23968,16857,26327,110,27,101
2012,61019,30847,23307,17278,25346,109,27,104
2012,61024,27739,21733,15716,21766,100,24,94
2012,61028,32280,25028,17088,28723,115,28,103
2012,61031,25753,19306,15306,19009,98,32,92
2012,61039,29946,23593,16470,24568,104,25,99
2012,61041,32678,25152,17410,27881,111,25,105
2012,61043,36917,25939,20384,34158,132,34,122
2012,61048,29670,23106,16508,23420,101,24,99
2012,61063,33554,25989,17929,30935,119,28,108
2012,61068,32399,24324,17683,27172,112,26,106
2012,61072,30957,23787,17264,24510,103,24,104
2012,61079,32595,24561,18179,26654,109,24,109
2012,61080,26056,20862,14246,19053,91,23,86
2012,61081,33349,24347,18647,29879,123,32,112
2012,62000,26379,20232,15132,19491,96,27,91
2012,62003,27007,21273,15613,20063,94,23,94
2012,62006,30957,23762,17784,25229,106,23,107
2012,62009,28124,21605,16094,22599,105,28,97
2012,62011,28863,22761,16423,22928,101,25,99
2012,62015,26787,21243,15081,21037,99,26,91
2012,62022,36238,24495,21217,29162,119,29,127
2012,62026,26265,21197,15214,19430,92,21,91
2012,62027,33142,25258,18295,27347,108,26,110
2012,62032,32839,23359,19301,27099,116,29,116
2012,62038,27154,21497,15648,20218,94,23,94
2012,62051,23815,19147,13578,17052,89,29,82
2012,62060,32135,24977,17729,26253,105,26,106
2012,62063,23898,18049,13921,17224,95,33,84
2012,62079,27482,21880,15982,20649,94,22,96
2012,62093,23046,19252,12769,15810,82,24,77
2012,62096,23199,18720,13217,15726,84,26,79
2012,62099,29741,22956,16234,23428,102,27,97
2012,62100,33035,24176,18636,28260,117,28,112
2012,62108,27940,21597,15692,21441,99,25,94
2012,62118,25176,20587,14295,18459,90,21,86
2012,62119,31611,24595,17678,26374,107,26,106
2012,62120,25857,20762,14840,18861,91,23,89
2012,62121,37640,27043,21400,32928,122,32,129
2012,62122,28926,22109,16534,22542,102,23,99
2012,63000,27922,21555,15379,21567,100,25,92
2012,63001,27637,22633,14794,20499,91,23,89
2012,63003,30054,22480,17003,25562,114,29,102
2012,63004,30256,23915,16780,24847,104,25,101
2012,63012,26786,22302,14371,19070,86,17,86
2012,63013,26029,21713,14435,18124,83,19,87
2012,63020,23160,17992,11930,16439,91,35,72
2012,63023,29141,21837,16613,21478,98,23,100
2012,63035,30943,23865,16991,26179,110,26,102
2012,63038,32484,24945,17965,28899,116,26,108
2012,63040,27181,21345,14287,19562,92,23,86
2012,63045,28596,22640,15970,24875,110,25,96
2012,63046,28086,22156,15416,22251,100,25,93
2012,63048,30173,23303,16182,23555,101,23,97
2012,63049,27836,22158,15710,21454,97,21,94
2012,63057,36055,27221,19707,31539,116,25,118
2012,63058,27795,21639,15295,22393,103,28,92
2012,63061,32744,23067,17268,24541,106,25,104
2012,63067,28644,22843,16152,20782,91,23,97
2012,63072,26228,19759,16264,18804,95,28,98
2012,63073,27433,21756,15477,22011,101,24,93
2012,63075,30783,23901,17017,27008,113,25,102
2012,63076,31272,23786,17666,26401,111,26,106
2012,63079,24378,18349,13291,17699,96,36,80
2012,63080,27618,22426,15106,21592,96,20,91
2012,63084,28613,22943,16097,22050,96,21,97
2012,63086,27079,21287,15583,20851,98,22,94
2012,63087,28113,23059,14836,20020,87,18,89
2012,63088,27521,22104,15063,20484,93,20,90
2012,63089,33360,25537,17500,30459,119,24,105
2012,64000,31828,24115,17794,25879,107,26,107
2012,64008,33082,25220,17638,27283,108,30,106
2012,64015,32838,25816,17777,28267,109,22,107
2012,64021,33495,25647,18212,27776,108,23,109
2012,64023,34767,27268,19171,28994,106,25,115
2012,64025,32036,24569,18234,26700,109,29,110
2012,64029,34742,25648,18273,28090,110,31,110
2012,64034,32382,23799,17992,26462,111,28,108
2012,64047,32959,24459,17986,28162,115,30,108
2012,64056,31480,23698,17800,24897,105,26,107
2012,64063,33474,25671,18089,27103,106,27,109
2012,64065,27609,21796,15929,21445,98,25,96
2012,64074,29664,22830,17622,23197,102,25,106
2012,64075,31145,23355,16578,25388,109,29,100
2012,64076,35018,26535,19092,30612,115,24,115
2012,70000,29382,23561,16406,21727,92,21,99
2012,71000,29840,23652,16775,22124,94,21,101
2012,71002,30602,24373,16626,22535,92,24,100
2012,71004,29227,23864,15550,20521,86,19,93
2012,71011,31807,25463,17469,24947,98,25,105
2012,71016,26938,21569,14807,18693,87,17,89
2012,71017,31562,24845,17278,23640,95,26,104
2012,71020,30715,24077,17004,23670,98,28,102
2012,71022,31004,23996,18575,24080,100,24,112
2012,71024,32131,24813,17944,26125,105,27,108
2012,71034,27724,23743,15763,19863,84,13,95
2012,71037,31771,25153,17779,24450,97,24,107
2012,71045,30380,23624,17337,23505,99,27,104
2012,71047,30340,24904,16158,23231,93,23,97
2012,71053,28815,22274,17212,21882,98,25,103
